stick_id,member_id,member_group,lane,piece_index,s0_mm,s1_mm,cut_length_mm,x0_mm,y0_mm,z0_mm,x1_mm,y1_mm,z1_mm,N_piece_N,sigma_axial_piece_MPa,member_state,mass_g
M077-L01-P01,77,top_chord,1,1,0.0,106.51030205780306,106.51030205780306,100.0,85.0,110.0,200.0,85.0,146.66666666666669,-59.85952161427408,-5.700906820407055,compression,1.242620190674369
M077-L02-P01,77,top_chord,2,1,0.0,106.51030205780306,106.51030205780306,100.0,85.0,110.0,200.0,85.0,146.66666666666669,-59.85952161427408,-5.700906820407055,compression,1.242620190674369
M077-L03-P01,77,top_chord,3,1,0.0,106.51030205780306,106.51030205780306,100.0,85.0,110.0,200.0,85.0,146.66666666666669,-59.85952161427408,-5.700906820407055,compression,1.242620190674369
M077-L04-P01,77,top_chord,4,1,0.0,106.51030205780306,106.51030205780306,100.0,85.0,110.0,200.0,85.0,146.66666666666669,-59.85952161427408,-5.700906820407055,compression,1.242620190674369
M077-L05-P01,77,top_chord,5,1,0.0,106.51030205780306,106.51030205780306,100.0,85.0,110.0,200.0,85.0,146.66666666666669,-59.85952161427408,-5.700906820407055,compression,1.242620190674369
M078-L01-P01,78,bottom_chord,1,1,0.0,100.0,100.0,200.0,85.0,0.0,300.0,85.0,0.0,71.59308553552884,6.818389098621795,tension,1.1666666666666667
M078-L02-P01,78,bottom_chord,2,1,0.0,100.0,100.0,200.0,85.0,0.0,300.0,85.0,0.0,71.59308553552884,6.818389098621795,tension,1.1666666666666667
M078-L03-P01,78,bottom_chord,3,1,0.0,100.0,100.0,200.0,85.0,0.0,300.0,85.0,0.0,71.59308553552884,6.818389098621795,tension,1.1666666666666667
M078-L04-P01,78,bottom_chord,4,1,0.0,100.0,100.0,200.0,85.0,0.0,300.0,85.0,0.0,71.59308553552884,6.818389098621795,tension,1.1666666666666667
M079-L01-P01,79,top_chord,1,1,0.0,106.51030205780305,106.51030205780305,200.0,85.0,146.66666666666669,300.0,85.0,183.33333333333334,-73.13959255239902,-6.96567548118086,compression,1.2426201906743688
M079-L02-P01,79,top_chord,2,1,0.0,106.51030205780305,106.51030205780305,200.0,85.0,146.66666666666669,300.0,85.0,183.33333333333334,-73.13959255239902,-6.96567548118086,compression,1.2426201906743688
M079-L03-P01,79,top_chord,3,1,0.0,106.51030205780305,106.51030205780305,200.0,85.0,146.66666666666669,300.0,85.0,183.33333333333334,-73.13959255239902,-6.96567548118086,compression,1.2426201906743688
M079-L04-P01,79,top_chord,4,1,0.0,106.51030205780305,106.51030205780305,200.0,85.0,146.66666666666669,300.0,85.0,183.33333333333334,-73.13959255239902,-6.96567548118086,compression,1.2426201906743688
M079-L05-P01,79,top_chord,5,1,0.0,106.51030205780305,106.51030205780305,200.0,85.0,146.66666666666669,300.0,85.0,183.33333333333334,-73.13959255239902,-6.96567548118086,compression,1.2426201906743688
M080-L01-P01,80,bottom_chord,1,1,0.0,100.0,100.0,300.0,85.0,0.0,400.0,85.0,0.0,87.34689112061456,8.318751535296624,tension,1.1666666666666667
M080-L02-P01,80,bottom_chord,2,1,0.0,100.0,100.0,300.0,85.0,0.0,400.0,85.0,0.0,87.34689112061456,8.318751535296624,tension,1.1666666666666667
M080-L03-P01,80,bottom_chord,3,1,0.0,100.0,100.0,300.0,85.0,0.0,400.0,85.0,0.0,87.34689112061456,8.318751535296624,tension,1.1666666666666667
M080-L04-P01,80,bottom_chord,4,1,0.0,100.0,100.0,300.0,85.0,0.0,400.0,85.0,0.0,87.34689112061456,8.318751535296624,tension,1.1666666666666667
M081-L01-P01,81,top_chord,1,1,0.0,106.51030205780305,106.51030205780305,300.0,85.0,183.33333333333334,400.0,85.0,220.0,-82.53588288274577,-7.860560274547216,compression,1.2426201906743688
M081-L02-P01,81,top_chord,2,1,0.0,106.51030205780305,106.51030205780305,300.0,85.0,183.33333333333334,400.0,85.0,220.0,-82.53588288274577,-7.860560274547216,compression,1.2426201906743688
M081-L03-P01,81,top_chord,3,1,0.0,106.51030205780305,106.51030205780305,300.0,85.0,183.33333333333334,400.0,85.0,220.0,-82.53588288274577,-7.860560274547216,compression,1.2426201906743688
M081-L04-P01,81,top_chord,4,1,0.0,106.51030205780305,106.51030205780305,300.0,85.0,183.33333333333334,400.0,85.0,220.0,-82.53588288274577,-7.860560274547216,compression,1.2426201906743688
M081-L05-P01,81,top_chord,5,1,0.0,106.51030205780305,106.51030205780305,300.0,85.0,183.33333333333334,400.0,85.0,220.0,-82.53588288274577,-7.860560274547216,compression,1.2426201906743688
M082-L01-P01,82,bottom_chord,1,1,0.0,100.0,100.0,400.0,85.0,0.0,500.0,85.0,0.0,98.3999805378036,9.371426717886058,tension,1.1666666666666667
M082-L02-P01,82,bottom_chord,2,1,0.0,100.0,100.0,400.0,85.0,0.0,500.0,85.0,0.0,98.3999805378036,9.371426717886058,tension,1.1666666666666667
M082-L03-P01,82,bottom_chord,3,1,0.0,100.0,100.0,400.0,85.0,0.0,500.0,85.0,0.0,98.3999805378036,9.371426717886058,tension,1.1666666666666667
M082-L04-P01,82,bottom_chord,4,1,0.0,100.0,100.0,400.0,85.0,0.0,500.0,85.0,0.0,98.3999805378036,9.371426717886058,tension,1.1666666666666667
M083-L01-P01,83,top_chord,1,1,0.0,100.0,100.0,400.0,85.0,220.0,500.0,85.0,220.0,-90.20375043871258,-8.590833375115484,compression,1.1666666666666667
M083-L02-P01,83,top_chord,2,1,0.0,100.0,100.0,400.0,85.0,220.0,500.0,85.0,220.0,-90.20375043871258,-8.590833375115484,compression,1.1666666666666667
M083-L03-P01,83,top_chord,3,1,0.0,100.0,100.0,400.0,85.0,220.0,500.0,85.0,220.0,-90.20375043871258,-8.590833375115484,compression,1.1666666666666667
M083-L04-P01,83,top_chord,4,1,0.0,100.0,100.0,400.0,85.0,220.0,500.0,85.0,220.0,-90.20375043871258,-8.590833375115484,compression,1.1666666666666667
M083-L05-P01,83,top_chord,5,1,0.0,100.0,100.0,400.0,85.0,220.0,500.0,85.0,220.0,-90.20375043871258,-8.590833375115484,compression,1.1666666666666667
M084-L01-P01,84,bottom_chord,1,1,0.0,100.0,100.0,500.0,85.0,0.0,600.0,85.0,0.0,114.34447490354036,10.889949990813367,tension,1.1666666666666667
M084-L02-P01,84,bottom_chord,2,1,0.0,100.0,100.0,500.0,85.0,0.0,600.0,85.0,0.0,114.34447490354036,10.889949990813367,tension,1.1666666666666667
M084-L03-P01,84,bottom_chord,3,1,0.0,100.0,100.0,500.0,85.0,0.0,600.0,85.0,0.0,114.34447490354036,10.889949990813367,tension,1.1666666666666667
M084-L04-P01,84,bottom_chord,4,1,0.0,100.0,100.0,500.0,85.0,0.0,600.0,85.0,0.0,114.34447490354036,10.889949990813367,tension,1.1666666666666667
M085-L01-P01,85,top_chord,1,1,0.0,100.0,100.0,500.0,85.0,220.0,600.0,85.0,220.0,-94.97363060588849,-9.045107676751284,compression,1.1666666666666667
M085-L02-P01,85,top_chord,2,1,0.0,100.0,100.0,500.0,85.0,220.0,600.0,85.0,220.0,-94.97363060588849,-9.045107676751284,compression,1.1666666666666667
M085-L03-P01,85,top_chord,3,1,0.0,100.0,100.0,500.0,85.0,220.0,600.0,85.0,220.0,-94.97363060588849,-9.045107676751284,compression,1.1666666666666667
M085-L04-P01,85,top_chord,4,1,0.0,100.0,100.0,500.0,85.0,220.0,600.0,85.0,220.0,-94.97363060588849,-9.045107676751284,compression,1.1666666666666667
M085-L05-P01,85,top_chord,5,1,0.0,100.0,100.0,500.0,85.0,220.0,600.0,85.0,220.0,-94.97363060588849,-9.045107676751284,compression,1.1666666666666667
M086-L01-P01,86,bottom_chord,1,1,0.0,100.0,100.0,600.0,85.0,0.0,700.0,85.0,0.0,114.69723855590509,10.923546529133818,tension,1.1666666666666667
M086-L02-P01,86,bottom_chord,2,1,0.0,100.0,100.0,600.0,85.0,0.0,700.0,85.0,0.0,114.69723855590509,10.923546529133818,tension,1.1666666666666667
M086-L03-P01,86,bottom_chord,3,1,0.0,100.0,100.0,600.0,85.0,0.0,700.0,85.0,0.0,114.69723855590509,10.923546529133818,tension,1.1666666666666667
M086-L04-P01,86,bottom_chord,4,1,0.0,100.0,100.0,600.0,85.0,0.0,700.0,85.0,0.0,114.69723855590509,10.923546529133818,tension,1.1666666666666667
M087-L01-P01,87,top_chord,1,1,0.0,100.0,100.0,600.0,85.0,220.0,700.0,85.0,220.0,-96.28336749186764,-9.169844523035014,compression,1.1666666666666667
M087-L02-P01,87,top_chord,2,1,0.0,100.0,100.0,600.0,85.0,220.0,700.0,85.0,220.0,-96.28336749186764,-9.169844523035014,compression,1.1666666666666667
M087-L03-P01,87,top_chord,3,1,0.0,100.0,100.0,600.0,85.0,220.0,700.0,85.0,220.0,-96.28336749186764,-9.169844523035014,compression,1.1666666666666667
M087-L04-P01,87,top_chord,4,1,0.0,100.0,100.0,600.0,85.0,220.0,700.0,85.0,220.0,-96.28336749186764,-9.169844523035014,compression,1.1666666666666667
M087-L05-P01,87,top_chord,5,1,0.0,100.0,100.0,600.0,85.0,220.0,700.0,85.0,220.0,-96.28336749186764,-9.169844523035014,compression,1.1666666666666667
M088-L01-P01,88,bottom_chord,1,1,0.0,100.0,100.0,700.0,85.0,0.0,800.0,85.0,0.0,100.60050993860149,9.581000946533475,tension,1.1666666666666667
M088-L02-P01,88,bottom_chord,2,1,0.0,100.0,100.0,700.0,85.0,0.0,800.0,85.0,0.0,100.60050993860149,9.581000946533475,tension,1.1666666666666667
M088-L03-P01,88,bottom_chord,3,1,0.0,100.0,100.0,700.0,85.0,0.0,800.0,85.0,0.0,100.60050993860149,9.581000946533475,tension,1.1666666666666667
M088-L04-P01,88,bottom_chord,4,1,0.0,100.0,100.0,700.0,85.0,0.0,800.0,85.0,0.0,100.60050993860149,9.581000946533475,tension,1.1666666666666667
M089-L01-P01,89,top_chord,1,1,0.0,100.0,100.0,700.0,85.0,220.0,800.0,85.0,220.0,-93.06752312777444,-8.863573631216614,compression,1.1666666666666667
M089-L02-P01,89,top_chord,2,1,0.0,100.0,100.0,700.0,85.0,220.0,800.0,85.0,220.0,-93.06752312777444,-8.863573631216614,compression,1.1666666666666667
M089-L03-P01,89,top_chord,3,1,0.0,100.0,100.0,700.0,85.0,220.0,800.0,85.0,220.0,-93.06752312777444,-8.863573631216614,compression,1.1666666666666667
M089-L04-P01,89,top_chord,4,1,0.0,100.0,100.0,700.0,85.0,220.0,800.0,85.0,220.0,-93.06752312777444,-8.863573631216614,compression,1.1666666666666667
M089-L05-P01,89,top_chord,5,1,0.0,100.0,100.0,700.0,85.0,220.0,800.0,85.0,220.0,-93.06752312777444,-8.863573631216614,compression,1.1666666666666667
M090-L01-P01,90,bottom_chord,1,1,0.0,100.0,100.0,800.0,85.0,0.0,900.0,85.0,0.0,91.64796868383392,8.728377969888944,tension,1.1666666666666667
M090-L02-P01,90,bottom_chord,2,1,0.0,100.0,100.0,800.0,85.0,0.0,900.0,85.0,0.0,91.64796868383392,8.728377969888944,tension,1.1666666666666667
M090-L03-P01,90,bottom_chord,3,1,0.0,100.0,100.0,800.0,85.0,0.0,900.0,85.0,0.0,91.64796868383392,8.728377969888944,tension,1.1666666666666667
M090-L04-P01,90,bottom_chord,4,1,0.0,100.0,100.0,800.0,85.0,0.0,900.0,85.0,0.0,91.64796868383392,8.728377969888944,tension,1.1666666666666667
M091-L01-P01,91,top_chord,1,1,0.0,106.51030205780306,106.51030205780306,800.0,85.0,220.0,900.0,85.0,183.33333333333331,-87.07454118091559,-8.292813445801485,compression,1.242620190674369
M091-L02-P01,91,top_chord,2,1,0.0,106.51030205780306,106.51030205780306,800.0,85.0,220.0,900.0,85.0,183.33333333333331,-87.07454118091559,-8.292813445801485,compression,1.242620190674369
M091-L03-P01,91,top_chord,3,1,0.0,106.51030205780306,106.51030205780306,800.0,85.0,220.0,900.0,85.0,183.33333333333331,-87.07454118091559,-8.292813445801485,compression,1.242620190674369
M091-L04-P01,91,top_chord,4,1,0.0,106.51030205780306,106.51030205780306,800.0,85.0,220.0,900.0,85.0,183.33333333333331,-87.07454118091559,-8.292813445801485,compression,1.242620190674369
M091-L05-P01,91,top_chord,5,1,0.0,106.51030205780306,106.51030205780306,800.0,85.0,220.0,900.0,85.0,183.33333333333331,-87.07454118091559,-8.292813445801485,compression,1.242620190674369
M092-L01-P01,92,bottom_chord,1,1,0.0,100.0,100.0,900.0,85.0,0.0,1000.0,85.0,0.0,77.3386206197648,7.3655829161680755,tension,1.1666666666666667
M092-L02-P01,92,bottom_chord,2,1,0.0,100.0,100.0,900.0,85.0,0.0,1000.0,85.0,0.0,77.3386206197648,7.3655829161680755,tension,1.1666666666666667
M092-L03-P01,92,bottom_chord,3,1,0.0,100.0,100.0,900.0,85.0,0.0,1000.0,85.0,0.0,77.3386206197648,7.3655829161680755,tension,1.1666666666666667
M092-L04-P01,92,bottom_chord,4,1,0.0,100.0,100.0,900.0,85.0,0.0,1000.0,85.0,0.0,77.3386206197648,7.3655829161680755,tension,1.1666666666666667
M093-L01-P01,93,top_chord,1,1,0.0,106.51030205780305,106.51030205780305,900.0,85.0,183.33333333333331,1000.0,85.0,146.66666666666666,-79.40060839555574,-7.561962704338642,compression,1.2426201906743688
M093-L02-P01,93,top_chord,2,1,0.0,106.51030205780305,106.51030205780305,900.0,85.0,183.33333333333331,1000.0,85.0,146.66666666666666,-79.40060839555574,-7.561962704338642,compression,1.2426201906743688
M093-L03-P01,93,top_chord,3,1,0.0,106.51030205780305,106.51030205780305,900.0,85.0,183.33333333333331,1000.0,85.0,146.66666666666666,-79.40060839555574,-7.561962704338642,compression,1.2426201906743688
M093-L04-P01,93,top_chord,4,1,0.0,106.51030205780305,106.51030205780305,900.0,85.0,183.33333333333331,1000.0,85.0,146.66666666666666,-79.40060839555574,-7.561962704338642,compression,1.2426201906743688
M093-L05-P01,93,top_chord,5,1,0.0,106.51030205780305,106.51030205780305,900.0,85.0,183.33333333333331,1000.0,85.0,146.66666666666666,-79.40060839555574,-7.561962704338642,compression,1.2426201906743688
M094-L01-P01,94,bottom_chord,1,1,0.0,100.0,100.0,1000.0,85.0,0.0,1100.0,85.0,0.0,52.215318211610246,4.972887448724785,tension,1.1666666666666667
M094-L02-P01,94,bottom_chord,2,1,0.0,100.0,100.0,1000.0,85.0,0.0,1100.0,85.0,0.0,52.215318211610246,4.972887448724785,tension,1.1666666666666667
M094-L03-P01,94,bottom_chord,3,1,0.0,100.0,100.0,1000.0,85.0,0.0,1100.0,85.0,0.0,52.215318211610246,4.972887448724785,tension,1.1666666666666667
M094-L04-P01,94,bottom_chord,4,1,0.0,100.0,100.0,1000.0,85.0,0.0,1100.0,85.0,0.0,52.215318211610246,4.972887448724785,tension,1.1666666666666667
M095-L01-P01,95,top_chord,1,1,0.0,106.51030205780306,106.51030205780306,1000.0,85.0,146.66666666666666,1100.0,85.0,109.99999999999999,-67.18598307063193,-6.398665054345899,compression,1.242620190674369
M095-L02-P01,95,top_chord,2,1,0.0,106.51030205780306,106.51030205780306,1000.0,85.0,146.66666666666666,1100.0,85.0,109.99999999999999,-67.18598307063193,-6.398665054345899,compression,1.242620190674369
M095-L03-P01,95,top_chord,3,1,0.0,106.51030205780306,106.51030205780306,1000.0,85.0,146.66666666666666,1100.0,85.0,109.99999999999999,-67.18598307063193,-6.398665054345899,compression,1.242620190674369
M095-L04-P01,95,top_chord,4,1,0.0,106.51030205780306,106.51030205780306,1000.0,85.0,146.66666666666666,1100.0,85.0,109.99999999999999,-67.18598307063193,-6.398665054345899,compression,1.242620190674369
M095-L05-P01,95,top_chord,5,1,0.0,106.51030205780306,106.51030205780306,1000.0,85.0,146.66666666666666,1100.0,85.0,109.99999999999999,-67.18598307063193,-6.398665054345899,compression,1.242620190674369
M096-L01-P01,96,bottom_chord,1,1,0.0,100.0,100.0,1100.0,85.0,0.0,1200.0,85.0,0.0,-0.635179875578955,-0.060493321483710005,compression,1.1666666666666667
M096-L02-P01,96,bottom_chord,2,1,0.0,100.0,100.0,1100.0,85.0,0.0,1200.0,85.0,0.0,-0.635179875578955,-0.060493321483710005,compression,1.1666666666666667
M096-L03-P01,96,bottom_chord,3,1,0.0,100.0,100.0,1100.0,85.0,0.0,1200.0,85.0,0.0,-0.635179875578955,-0.060493321483710005,compression,1.1666666666666667
M096-L04-P01,96,bottom_chord,4,1,0.0,100.0,100.0,1100.0,85.0,0.0,1200.0,85.0,0.0,-0.635179875578955,-0.060493321483710005,compression,1.1666666666666667
M097-L01-P01,97,top_chord,1,1,0.0,106.51030205780306,106.51030205780306,1100.0,85.0,109.99999999999999,1200.0,85.0,73.33333333333331,-45.63534949577354,-4.346223761502242,compression,1.242620190674369
M097-L02-P01,97,top_chord,2,1,0.0,106.51030205780306,106.51030205780306,1100.0,85.0,109.99999999999999,1200.0,85.0,73.33333333333331,-45.63534949577354,-4.346223761502242,compression,1.242620190674369
M097-L03-P01,97,top_chord,3,1,0.0,106.51030205780306,106.51030205780306,1100.0,85.0,109.99999999999999,1200.0,85.0,73.33333333333331,-45.63534949577354,-4.346223761502242,compression,1.242620190674369
M097-L04-P01,97,top_chord,4,1,0.0,106.51030205780306,106.51030205780306,1100.0,85.0,109.99999999999999,1200.0,85.0,73.33333333333331,-45.63534949577354,-4.346223761502242,compression,1.242620190674369
M097-L05-P01,97,top_chord,5,1,0.0,106.51030205780306,106.51030205780306,1100.0,85.0,109.99999999999999,1200.0,85.0,73.33333333333331,-45.63534949577354,-4.346223761502242,compression,1.242620190674369
M098-L01-P01,98,bottom_chord,1,1,0.0,100.0,100.0,1200.0,85.0,0.0,1300.0,85.0,0.0,0.022579206224746518,0.0021504005928330017,tension,1.1666666666666667
M098-L02-P01,98,bottom_chord,2,1,0.0,100.0,100.0,1200.0,85.0,0.0,1300.0,85.0,0.0,0.022579206224746518,0.0021504005928330017,tension,1.1666666666666667
M098-L03-P01,98,bottom_chord,3,1,0.0,100.0,100.0,1200.0,85.0,0.0,1300.0,85.0,0.0,0.022579206224746518,0.0021504005928330017,tension,1.1666666666666667
M098-L04-P01,98,bottom_chord,4,1,0.0,100.0,100.0,1200.0,85.0,0.0,1300.0,85.0,0.0,0.022579206224746518,0.0021504005928330017,tension,1.1666666666666667
M099-L01-P01,99,top_chord,1,1,0.0,100.0,100.0,1200.0,85.0,73.33333333333331,1300.0,85.0,73.33333333333331,-0.07225345991889509,-0.006881281897037628,compression,1.1666666666666667
M099-L02-P01,99,top_chord,2,1,0.0,100.0,100.0,1200.0,85.0,73.33333333333331,1300.0,85.0,73.33333333333331,-0.07225345991889509,-0.006881281897037628,compression,1.1666666666666667
M099-L03-P01,99,top_chord,3,1,0.0,100.0,100.0,1200.0,85.0,73.33333333333331,1300.0,85.0,73.33333333333331,-0.07225345991889509,-0.006881281897037628,compression,1.1666666666666667
M099-L04-P01,99,top_chord,4,1,0.0,100.0,100.0,1200.0,85.0,73.33333333333331,1300.0,85.0,73.33333333333331,-0.07225345991889509,-0.006881281897037628,compression,1.1666666666666667
M099-L05-P01,99,top_chord,5,1,0.0,100.0,100.0,1200.0,85.0,73.33333333333331,1300.0,85.0,73.33333333333331,-0.07225345991889509,-0.006881281897037628,compression,1.1666666666666667
M100-L01-P01,100,vertical,1,1,0.0,73.33333333333333,73.33333333333333,-100.0,85.0,0.0,-100.0,85.0,73.33333333333333,0.026164546674946967,0.0024918615880901874,tension,0.8555555555555555
M100-L02-P01,100,vertical,2,1,0.0,73.33333333333333,73.33333333333333,-100.0,85.0,0.0,-100.0,85.0,73.33333333333333,0.026164546674946967,0.0024918615880901874,tension,0.8555555555555555
M100-L03-P01,100,vertical,3,1,0.0,73.33333333333333,73.33333333333333,-100.0,85.0,0.0,-100.0,85.0,73.33333333333333,0.026164546674946967,0.0024918615880901874,tension,0.8555555555555555
M101-L01-P01,101,vertical,1,1,0.0,73.33333333333333,73.33333333333333,0.0,85.0,0.0,0.0,85.0,73.33333333333333,-66.11368815667063,-6.296541729206727,compression,0.8555555555555555
M101-L02-P01,101,vertical,2,1,0.0,73.33333333333333,73.33333333333333,0.0,85.0,0.0,0.0,85.0,73.33333333333333,-66.11368815667063,-6.296541729206727,compression,0.8555555555555555
M101-L03-P01,101,vertical,3,1,0.0,73.33333333333333,73.33333333333333,0.0,85.0,0.0,0.0,85.0,73.33333333333333,-66.11368815667063,-6.296541729206727,compression,0.8555555555555555
M102-L01-P01,102,vertical,1,1,0.0,110.0,110.0,100.0,85.0,0.0,100.0,85.0,110.0,-43.58907180582656,-4.151340171983482,compression,1.2833333333333334
M102-L02-P01,102,vertical,2,1,0.0,110.0,110.0,100.0,85.0,0.0,100.0,85.0,110.0,-43.58907180582656,-4.151340171983482,compression,1.2833333333333334
M102-L03-P01,102,vertical,3,1,0.0,110.0,110.0,100.0,85.0,0.0,100.0,85.0,110.0,-43.58907180582656,-4.151340171983482,compression,1.2833333333333334
M103-L01-P01,103,vertical,1,1,0.0,120.0,120.0,200.0,85.0,0.0,200.0,85.0,120.0,-32.043642552674626,-3.051775481207107,compression,1.4
M103-L01-P02,103,vertical,1,2,90.0,146.66666666666669,56.666666666666686,200.0,85.0,90.0,200.0,85.0,146.66666666666669,-32.043642552674626,-3.051775481207107,compression,0.6611111111111113
M103-L02-P01,103,vertical,2,1,0.0,120.0,120.0,200.0,85.0,0.0,200.0,85.0,120.0,-32.043642552674626,-3.051775481207107,compression,1.4
M103-L02-P02,103,vertical,2,2,90.0,146.66666666666669,56.666666666666686,200.0,85.0,90.0,200.0,85.0,146.66666666666669,-32.043642552674626,-3.051775481207107,compression,0.6611111111111113
M103-L03-P01,103,vertical,3,1,0.0,120.0,120.0,200.0,85.0,0.0,200.0,85.0,120.0,-32.043642552674626,-3.051775481207107,compression,1.4
M103-L03-P02,103,vertical,3,2,90.0,146.66666666666669,56.666666666666686,200.0,85.0,90.0,200.0,85.0,146.66666666666669,-32.043642552674626,-3.051775481207107,compression,0.6611111111111113
M104-L01-P01,104,vertical,1,1,0.0,120.0,120.0,300.0,85.0,0.0,300.0,85.0,120.0,-24.88422950179877,-2.3699266192189308,compression,1.4
M104-L01-P02,104,vertical,1,2,90.0,183.33333333333334,93.33333333333334,300.0,85.0,90.0,300.0,85.0,183.33333333333334,-24.88422950179877,-2.3699266192189308,compression,1.088888888888889
M104-L02-P01,104,vertical,2,1,0.0,120.0,120.0,300.0,85.0,0.0,300.0,85.0,120.0,-24.88422950179877,-2.3699266192189308,compression,1.4
M104-L02-P02,104,vertical,2,2,90.0,183.33333333333334,93.33333333333334,300.0,85.0,90.0,300.0,85.0,183.33333333333334,-24.88422950179877,-2.3699266192189308,compression,1.088888888888889
M104-L03-P01,104,vertical,3,1,0.0,120.0,120.0,300.0,85.0,0.0,300.0,85.0,120.0,-24.88422950179877,-2.3699266192189308,compression,1.4
M104-L03-P02,104,vertical,3,2,90.0,183.33333333333334,93.33333333333334,300.0,85.0,90.0,300.0,85.0,183.33333333333334,-24.88422950179877,-2.3699266192189308,compression,1.088888888888889
M105-L01-P01,105,vertical,1,1,0.0,120.0,120.0,400.0,85.0,0.0,400.0,85.0,120.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L01-P02,105,vertical,1,2,90.0,210.0,120.0,400.0,85.0,90.0,400.0,85.0,210.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L01-P03,105,vertical,1,3,180.0,220.0,40.0,400.0,85.0,180.0,400.0,85.0,220.0,-20.17734029809185,-1.9216514569611285,compression,0.4666666666666667
M105-L02-P01,105,vertical,2,1,0.0,120.0,120.0,400.0,85.0,0.0,400.0,85.0,120.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L02-P02,105,vertical,2,2,90.0,210.0,120.0,400.0,85.0,90.0,400.0,85.0,210.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L02-P03,105,vertical,2,3,180.0,220.0,40.0,400.0,85.0,180.0,400.0,85.0,220.0,-20.17734029809185,-1.9216514569611285,compression,0.4666666666666667
M105-L03-P01,105,vertical,3,1,0.0,120.0,120.0,400.0,85.0,0.0,400.0,85.0,120.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L03-P02,105,vertical,3,2,90.0,210.0,120.0,400.0,85.0,90.0,400.0,85.0,210.0,-20.17734029809185,-1.9216514569611285,compression,1.4
M105-L03-P03,105,vertical,3,3,180.0,220.0,40.0,400.0,85.0,180.0,400.0,85.0,220.0,-20.17734029809185,-1.9216514569611285,compression,0.4666666666666667
M106-L01-P01,106,vertical,1,1,0.0,120.0,120.0,500.0,85.0,0.0,500.0,85.0,120.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L01-P02,106,vertical,1,2,90.0,210.0,120.0,500.0,85.0,90.0,500.0,85.0,210.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L01-P03,106,vertical,1,3,180.0,220.0,40.0,500.0,85.0,180.0,500.0,85.0,220.0,-36.48041000921331,-3.47432476278222,compression,0.4666666666666667
M106-L02-P01,106,vertical,2,1,0.0,120.0,120.0,500.0,85.0,0.0,500.0,85.0,120.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L02-P02,106,vertical,2,2,90.0,210.0,120.0,500.0,85.0,90.0,500.0,85.0,210.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L02-P03,106,vertical,2,3,180.0,220.0,40.0,500.0,85.0,180.0,500.0,85.0,220.0,-36.48041000921331,-3.47432476278222,compression,0.4666666666666667
M106-L03-P01,106,vertical,3,1,0.0,120.0,120.0,500.0,85.0,0.0,500.0,85.0,120.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L03-P02,106,vertical,3,2,90.0,210.0,120.0,500.0,85.0,90.0,500.0,85.0,210.0,-36.48041000921331,-3.47432476278222,compression,1.4
M106-L03-P03,106,vertical,3,3,180.0,220.0,40.0,500.0,85.0,180.0,500.0,85.0,220.0,-36.48041000921331,-3.47432476278222,compression,0.4666666666666667
M107-L01-P01,107,vertical,1,1,0.0,120.0,120.0,600.0,85.0,0.0,600.0,85.0,120.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L01-P02,107,vertical,1,2,90.0,210.0,120.0,600.0,85.0,90.0,600.0,85.0,210.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L01-P03,107,vertical,1,3,180.0,220.0,40.0,600.0,85.0,180.0,600.0,85.0,220.0,-25.62247248853345,-2.4402354750984236,compression,0.4666666666666667
M107-L02-P01,107,vertical,2,1,0.0,120.0,120.0,600.0,85.0,0.0,600.0,85.0,120.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L02-P02,107,vertical,2,2,90.0,210.0,120.0,600.0,85.0,90.0,600.0,85.0,210.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L02-P03,107,vertical,2,3,180.0,220.0,40.0,600.0,85.0,180.0,600.0,85.0,220.0,-25.62247248853345,-2.4402354750984236,compression,0.4666666666666667
M107-L03-P01,107,vertical,3,1,0.0,120.0,120.0,600.0,85.0,0.0,600.0,85.0,120.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L03-P02,107,vertical,3,2,90.0,210.0,120.0,600.0,85.0,90.0,600.0,85.0,210.0,-25.62247248853345,-2.4402354750984236,compression,1.4
M107-L03-P03,107,vertical,3,3,180.0,220.0,40.0,600.0,85.0,180.0,600.0,85.0,220.0,-25.62247248853345,-2.4402354750984236,compression,0.4666666666666667
M108-L01-P01,108,vertical,1,1,0.0,120.0,120.0,700.0,85.0,0.0,700.0,85.0,120.0,-40.387014418816996,-3.8463823256016187,compression,1.4
M108-L01-P02,108,vertical,1,2,90.0,210.0,120.0,700.0,85.0,90.0,700.0,85.0,210.0,-40.387014418816996,-3.8463823256016187,compression,1.4
